dst,org,distkm,border
51,45,449.662731,0
51,46,1962.431059,0
51,47,709.891874,1
51,48,2004.688043,0
51,49,2872.607113,0
51,50,886.292471,0
51,51,0.0,0
51,53,3569.84212,0
51,54,211.529174,1
51,55,1215.869198,0
51,56,2517.152429,0
53,1,3270.327897,0
53,2,2649.717241,0
53,4,1639.020805,0
53,5,2719.206511,0
53,6,1142.547147,0
53,8,1534.771722,0
53,9,3799.628502,0
53,10,3730.123124,0
53,11,3616.91612,0
53,12,3901.084562,0
53,13,3527.542268,0
53,15,4439.590922,0
53,16,575.425813,1
53,17,2638.683598,0
53,18,2864.068817,0
53,19,2214.060008,0
53,20,2055.528054,0
53,21,3070.910402,0
53,22,3061.385912,0
53,23,3890.815038,0
53,24,3640.102624,0
53,25,3863.481363,0
53,26,2691.808214,0
53,27,2006.847973,0
53,28,3073.550843,0
53,29,2491.244679,0
53,30,830.44122,0
53,31,1772.252404,0
53,32,953.27443,0
53,33,3787.224492,0
53,34,3730.43842,0
53,35,1883.87653,0
53,36,3522.972833,0
53,37,3654.507373,0
53,38,1514.411724,0
53,39,3107.251712,0
53,40,2319.00893,0
53,41,386.242721,1
53,42,3450.582131,0
53,44,3889.327968,0
53,45,3631.958952,0
53,46,1609.053691,0
53,47,3096.223001,0
53,48,2535.739907,0
53,49,1153.52388,0
53,50,3689.213636,0
53,51,3569.84212,0
53,53,0.0,0
53,54,3359.248313,0
53,55,2395.550187,0
53,56,1134.457203,0
54,1,862.782712,0
54,2,5385.123386,0
54,4,2810.091751,0
54,5,1133.027233,0
54,6,3399.97165,0
54,8,2158.171714,0
54,9,746.590674,0
54,10,450.827605,0
54,11,314.821358,0
54,12,1147.499304,0
54,13,713.212815,0
54,15,7502.841725,0
54,16,2886.409637,0
54,17,752.062617,0
54,18,508.393627,0
54,19,1156.630837,0
54,20,1545.060222,0
54,21,428.322776,1
54,22,1333.299212,0
54,23,1196.159981,0
54,24,344.329697,1
54,25,867.08796,0
54,26,805.273134,0
54,27,1401.018688,0
54,28,1049.428593,0
54,29,1032.163145,0
54,30,2530.517877,0
54,31,1662.710133,0
54,32,3100.053756,0
54,33,942.136366,0
54,34,538.971225,0
54,35,2322.704602,0
54,36,636.710254,0
54,37,368.783279,0
54,38,1881.540415,0
54,39,266.299552,1
54,40,1534.724679,0
54,41,3367.029543,0
54,42,346.232236,1
54,44,841.552145,0
54,45,529.085242,0
54,46,1752.594868,0
54,47,594.313809,0
54,48,1876.185081,0
54,49,2678.243177,0
54,50,897.463102,0
54,51,211.529174,1
54,53,3359.248313,0
54,54,0.0,0
54,55,1006.364476,0
54,56,2312.099057,0
55,1,1341.776954,0
55,2,4399.19262,0
55,4,2200.354049,0
55,5,1105.108917,0
55,6,2628.850438,0
55,8,1453.529978,0
55,9,1419.734429,0
55,10,1337.260596,0
55,11,1229.962597,0
55,12,1909.445701,0
55,13,1438.789443,0
55,15,6686.89693,0
55,16,1973.688904,0
55,17,504.668248,1
55,18,595.295785,0
55,19,417.57866,1
55,20,992.146878,0
55,21,869.820326,0
55,22,1533.639485,0
55,23,1615.064354,0
55,24,1251.359193,0
55,25,1497.509459,0
55,26,320.979172,1
55,27,397.779129,1
55,28,1323.828904,0
55,29,732.797039,0
55,30,1566.629881,0
55,31,889.222529,0
55,32,2295.800263,0
55,33,1451.950042,0
55,34,1335.238848,0
55,35,1803.821852,0
55,36,1150.836,0
55,37,1351.129713,0
55,38,888.766699,0
55,39,740.911329,0
55,40,1201.456826,0
55,41,2452.999768,0
55,42,1055.059637,0
55,44,1514.676294,0
55,45,1414.978925,0
55,46,835.511755,0
55,47,1014.243989,0
55,48,1685.054261,0
55,49,1906.883002,0
55,50,1358.107836,0
55,51,1215.869198,0
55,53,2395.550187,0
55,54,1006.364476,0
55,55,0.0,0
55,56,1443.913894,0
56,1,2138.632206,0
56,2,3654.553893,0
56,4,1031.177299,0
56,5,1584.789726,0
56,6,1208.019609,0
56,8,474.713819,1
56,9,2855.083459,0
56,10,2720.27114,0
56,11,2596.01227,0
56,12,2767.470687,0
56,13,2404.143261,0
56,15,5243.907181,0
56,16,589.09597,1
56,17,1565.221488,0
56,18,1804.521874,0
56,19,1157.849597,0
56,20,921.081906,0
56,21,1980.392749,0
56,22,1935.052621,0
56,23,3049.788696,0
56,24,2621.954601,0
56,25,2938.495514,0
56,26,1764.039561,0
56,27,1119.830196,0
56,28,1939.093688,0
56,29,1373.529612,0
56,30,479.053487,1
56,31,659.785398,1
56,32,863.275522,0
56,33,2895.680536,0
56,34,2745.344633,0
56,35,960.961871,0
56,36,2591.794153,0
56,37,2573.957594,0
56,38,744.171611,0
56,39,2079.260548,0
56,40,1193.545234,0
56,41,1060.864655,0
56,42,2461.939496,0
56,44,2952.317396,0
56,45,2526.716793,0
56,46,611.528765,1
56,47,1982.830129,0
56,48,1475.710628,0
56,49,535.831417,1
56,50,2801.364669,0
56,51,2517.152429,0
56,53,1134.457203,0
56,54,2312.099057,0
56,55,1443.913894,0
56,56,0.0,0
